frame,t_raw_s,utc,therm_mean,therm_max,roi_mean
4876,619747.805928,2026-09-06T22:01:26.781849+00:00,32160.23,60000.00,32880.99
4877,619747.845907,2026-09-06T22:01:26.821826+00:00,32160.53,60000.00,32881.21
4878,619747.886020,2026-09-06T22:01:26.862144+00:00,32160.13,60000.00,32880.32
4879,619747.925992,2026-09-06T22:01:26.902142+00:00,32159.38,60000.00,32879.48
4880,619747.966042,2026-09-06T22:01:26.942176+00:00,32159.81,60000.00,32879.83
4881,619748.005952,2026-09-06T22:01:26.981874+00:00,32160.68,60000.00,32880.68
4882,619748.045920,2026-09-06T22:01:27.021836+00:00,32161.06,60000.00,32881.00
4883,619748.085978,2026-09-06T22:01:27.062173+00:00,32161.84,60000.00,32881.92
4884,619748.125977,2026-09-06T22:01:27.102107+00:00,32163.01,60000.00,32883.28
4885,619748.165954,2026-09-06T22:01:27.142089+00:00,32164.48,60000.00,32884.53
4886,619748.205940,2026-09-06T22:01:27.181866+00:00,32166.04,60000.00,32885.97
4887,619748.245903,2026-09-06T22:01:27.221821+00:00,32166.04,60000.00,32885.97
4888,619748.285912,2026-09-06T22:01:27.261828+00:00,32167.03,60000.00,32887.07
4889,619748.325927,2026-09-06T22:01:27.301855+00:00,32167.39,60000.00,32887.46
4890,619748.365907,2026-09-06T22:01:27.341826+00:00,32167.25,60000.00,32887.30
4891,619748.405907,2026-09-06T22:01:27.381839+00:00,32167.42,60000.00,32887.50
4892,619748.445953,2026-09-06T22:01:27.421870+00:00,32168.18,60000.00,32888.26
4893,619748.485928,2026-09-06T22:01:27.461855+00:00,32169.00,60000.00,32889.16
4894,619748.526058,2026-09-06T22:01:27.502184+00:00,32169.00,60000.00,32889.12
4895,619748.565964,2026-09-06T22:01:27.542111+00:00,32168.74,60000.00,32888.83
4896,619748.605972,2026-09-06T22:01:27.581890+00:00,32169.21,60000.00,32889.37
4897,619748.645902,2026-09-06T22:01:27.621829+00:00,32169.63,60000.00,32889.79
4898,619748.685900,2026-09-06T22:01:27.661814+00:00,32169.80,60000.00,32889.97
4899,619748.725919,2026-09-06T22:01:27.701841+00:00,32168.88,60000.00,32888.97
4900,619748.765910,2026-09-06T22:01:27.741820+00:00,32167.55,60000.00,32887.77
4901,619748.805983,2026-09-06T22:01:27.782119+00:00,32166.08,60000.00,32886.31
4902,619748.846047,2026-09-06T22:01:27.822173+00:00,32165.08,60000.00,32885.31
4903,619748.885975,2026-09-06T22:01:27.862118+00:00,32164.46,60000.00,32884.68
4904,619748.925917,2026-09-06T22:01:27.901829+00:00,32163.83,60000.00,32884.06
4905,619748.965953,2026-09-06T22:01:27.941876+00:00,32162.71,60000.00,32883.01
4906,619749.005923,2026-09-06T22:01:27.981842+00:00,32161.99,60000.00,32882.22
4907,619749.045913,2026-09-06T22:01:28.021832+00:00,32162.25,60000.00,32882.57
4908,619749.085939,2026-09-06T22:01:28.061851+00:00,32162.81,60000.00,32883.06
4909,619749.126015,2026-09-06T22:01:28.102192+00:00,32163.54,60000.00,32883.70
4910,619749.166019,2026-09-06T22:01:28.142142+00:00,32164.41,60000.00,32884.65
4911,619749.205982,2026-09-06T22:01:28.182120+00:00,32165.51,60000.00,32885.68
4912,619749.245919,2026-09-06T22:01:28.221834+00:00,32167.02,60000.00,32887.26
4913,619749.285918,2026-09-06T22:01:28.261828+00:00,32168.80,60000.00,32888.94
4914,619749.326024,2026-09-06T22:01:28.302144+00:00,32170.08,60000.00,32890.30
4915,619749.365980,2026-09-06T22:01:28.342124+00:00,32170.42,60000.00,32890.72
4916,619749.406022,2026-09-06T22:01:28.382142+00:00,32170.61,60000.00,32891.06
4917,619749.445929,2026-09-06T22:01:28.421847+00:00,32170.37,60000.00,32890.91
4918,619749.485955,2026-09-06T22:01:28.461874+00:00,32170.54,60000.00,32891.08
4919,619749.526030,2026-09-06T22:01:28.502200+00:00,32170.85,60000.00,32891.32
4920,619749.565972,2026-09-06T22:01:28.542092+00:00,32171.33,60000.00,32891.88
4921,619749.605982,2026-09-06T22:01:28.582117+00:00,32171.60,60000.00,32892.06
4922,619749.645955,2026-09-06T22:01:28.621865+00:00,32171.97,60000.00,32892.29
4923,619749.685919,2026-09-06T22:01:28.661827+00:00,32171.49,60000.00,32891.74
4924,619749.726028,2026-09-06T22:01:28.702150+00:00,32170.56,60000.00,32890.73
4925,619749.765990,2026-09-06T22:01:28.742124+00:00,32169.29,60000.00,32889.65
4926,619749.805990,2026-09-06T22:01:28.782100+00:00,32167.79,60000.00,32888.18
4927,619749.846012,2026-09-06T22:01:28.821925+00:00,32166.43,60000.00,32886.87
4928,619749.885912,2026-09-06T22:01:28.861814+00:00,32164.94,60000.00,32885.27
4929,619749.925932,2026-09-06T22:01:28.901845+00:00,32163.77,60000.00,32884.25
4930,619749.965938,2026-09-06T22:01:28.941846+00:00,32163.18,60000.00,32883.66
4931,619750.005926,2026-09-06T22:01:28.981849+00:00,32163.13,60000.00,32883.60
4932,619750.045934,2026-09-06T22:01:29.021840+00:00,32163.52,60000.00,32883.99
4933,619750.085961,2026-09-06T22:01:29.061887+00:00,32164.01,60000.00,32884.44
4934,619750.125929,2026-09-06T22:01:29.101838+00:00,32163.94,60000.00,32884.34
4935,619750.165936,2026-09-06T22:01:29.141843+00:00,32163.93,60000.00,32884.42
4936,619750.205933,2026-09-06T22:01:29.181845+00:00,32163.39,60000.00,32883.84
4937,619750.246057,2026-09-06T22:01:29.222218+00:00,32163.26,60000.00,32883.76
4938,619750.286010,2026-09-06T22:01:29.262124+00:00,32164.53,60000.00,32884.97
4939,619750.326095,2026-09-06T22:01:29.302267+00:00,32165.28,60000.00,32885.63
4940,619750.365951,2026-09-06T22:01:29.341851+00:00,32165.48,60000.00,32885.96
4941,619750.405926,2026-09-06T22:01:29.381855+00:00,32165.87,60000.00,32886.36
4942,619750.446008,2026-09-06T22:01:29.422123+00:00,32165.85,60000.00,32886.44
4943,619750.486042,2026-09-06T22:01:29.462219+00:00,32165.74,60000.00,32886.32
4944,619750.526056,2026-09-06T22:01:29.502171+00:00,32166.07,60000.00,32886.66
4945,619750.565934,2026-09-06T22:01:29.541850+00:00,32166.41,60000.00,32886.95
4946,619750.605951,2026-09-06T22:01:29.581853+00:00,32166.95,60000.00,32887.37
4947,619750.645993,2026-09-06T22:01:29.622124+00:00,32168.74,60000.00,32889.14
4948,619750.686030,2026-09-06T22:01:29.662145+00:00,32170.25,60000.00,32890.61
4949,619750.726032,2026-09-06T22:01:29.702193+00:00,32171.26,60000.00,32891.52
4950,619750.765971,2026-09-06T22:01:29.741878+00:00,32171.79,60000.00,32892.05
4951,619750.805941,2026-09-06T22:01:29.781853+00:00,32171.74,60000.00,32892.03
4952,619750.846021,2026-09-06T22:01:29.822127+00:00,32171.79,60000.00,32891.99
4953,619750.885988,2026-09-06T22:01:29.862166+00:00,32171.54,60000.00,32891.80
4954,619750.926010,2026-09-06T22:01:29.902125+00:00,32171.40,60000.00,32891.56
4955,619750.965959,2026-09-06T22:01:29.941875+00:00,32172.01,60000.00,32892.18
4956,619751.005955,2026-09-06T22:01:29.981857+00:00,32172.43,60000.00,32892.50
4957,619751.045932,2026-09-06T22:01:30.021847+00:00,32172.31,60000.00,32892.45
4958,619751.085932,2026-09-06T22:01:30.061836+00:00,32172.34,60000.00,32892.50
4959,619751.125929,2026-09-06T22:01:30.101834+00:00,32172.56,60000.00,32892.83
4960,619751.166031,2026-09-06T22:01:30.142142+00:00,32172.69,60000.00,32893.00
4961,619751.206037,2026-09-06T22:01:30.182197+00:00,32172.98,60000.00,32893.19
4962,619751.246010,2026-09-06T22:01:30.222127+00:00,32172.89,60000.00,32893.13
4963,619751.285932,2026-09-06T22:01:30.261846+00:00,32172.77,60000.00,32892.99
4964,619751.325959,2026-09-06T22:01:30.301857+00:00,32172.23,60000.00,32892.46
4965,619751.365998,2026-09-06T22:01:30.342166+00:00,32171.95,60000.00,32892.16
4966,619751.406018,2026-09-06T22:01:30.382129+00:00,32171.90,60000.00,32892.03
4967,619751.445979,2026-09-06T22:01:30.422115+00:00,32171.79,60000.00,32892.01
4968,619751.485962,2026-09-06T22:01:30.461854+00:00,32171.54,60000.00,32891.77
4969,619751.525963,2026-09-06T22:01:30.501874+00:00,32171.79,60000.00,32892.01
4970,619751.565988,2026-09-06T22:01:30.541893+00:00,32172.10,60000.00,32892.26
4971,619751.605941,2026-09-06T22:01:30.581853+00:00,32172.22,60000.00,32892.26
4972,619751.645969,2026-09-06T22:01:30.621863+00:00,32172.82,60000.00,32892.83
4973,619751.685991,2026-09-06T22:01:30.662116+00:00,32173.94,60000.00,32894.03
4974,619751.726029,2026-09-06T22:01:30.702133+00:00,32174.94,60000.00,32895.05
4975,619751.766028,2026-09-06T22:01:30.742146+00:00,32174.76,60000.00,32894.71
4976,619751.805934,2026-09-06T22:01:30.781831+00:00,32175.56,60000.00,32895.57
4977,619751.845930,2026-09-06T22:01:30.821836+00:00,32174.94,60000.00,32894.98
4978,619751.886018,2026-09-06T22:01:30.862129+00:00,32174.10,60000.00,32894.35
4979,619751.926016,2026-09-06T22:01:30.902181+00:00,32173.49,60000.00,32894.05
4980,619751.966083,2026-09-06T22:01:30.942188+00:00,32173.20,60000.00,32893.82
4981,619752.005936,2026-09-06T22:01:30.981841+00:00,32172.76,60000.00,32893.36
4982,619752.045950,2026-09-06T22:01:31.021853+00:00,32172.27,60000.00,32892.92
4983,619752.085995,2026-09-06T22:01:31.062163+00:00,32171.25,60000.00,32891.86
4984,619752.126043,2026-09-06T22:01:31.102151+00:00,32170.04,60000.00,32890.70
4985,619752.166043,2026-09-06T22:01:31.142172+00:00,32168.88,60000.00,32889.80
4986,619752.205986,2026-09-06T22:01:31.181884+00:00,32167.70,60000.00,32888.62
4987,619752.245955,2026-09-06T22:01:31.221856+00:00,32166.79,60000.00,32887.62
4988,619752.285983,2026-09-06T22:01:31.262106+00:00,32166.10,60000.00,32886.86
4989,619752.326017,2026-09-06T22:01:31.302171+00:00,32165.97,60000.00,32886.71
4990,619752.366028,2026-09-06T22:01:31.342130+00:00,32166.21,60000.00,32886.95
4991,619752.405971,2026-09-06T22:01:31.381881+00:00,32166.64,60000.00,32887.27
4992,619752.445964,2026-09-06T22:01:31.421858+00:00,32167.59,60000.00,32888.27
4993,619752.486038,2026-09-06T22:01:31.461945+00:00,32168.24,60000.00,32888.90
4994,619752.526060,2026-09-06T22:01:31.501968+00:00,32168.05,60000.00,32888.71
4995,619752.565932,2026-09-06T22:01:31.541835+00:00,32166.92,60000.00,32887.63
4996,619752.606043,2026-09-06T22:01:31.582159+00:00,32165.76,60000.00,32886.41
4997,619752.646051,2026-09-06T22:01:31.622167+00:00,32164.89,60000.00,32885.75
4998,619752.686025,2026-09-06T22:01:31.662125+00:00,32163.91,60000.00,32884.73
4999,619752.725938,2026-09-06T22:01:31.701841+00:00,32163.67,60000.00,32884.50
5000,619752.765967,2026-09-06T22:01:31.741861+00:00,32163.74,60000.00,32884.50
5001,619752.806046,2026-09-06T22:01:31.782163+00:00,32163.74,60000.00,32884.50
5002,619752.846012,2026-09-06T22:01:31.822115+00:00,32163.84,60000.00,32884.76
5003,619752.886038,2026-09-06T22:01:31.862177+00:00,32164.24,60000.00,32885.04
5004,619752.926043,2026-09-06T22:01:31.901943+00:00,32164.58,60000.00,32885.32
5005,619752.965969,2026-09-06T22:01:31.941877+00:00,32165.12,60000.00,32885.79
5006,619753.006018,2026-09-06T22:01:31.982129+00:00,32165.72,60000.00,32886.54
5007,619753.046046,2026-09-06T22:01:32.022164+00:00,32165.68,60000.00,32886.42
5008,619753.086028,2026-09-06T22:01:32.062128+00:00,32165.99,60000.00,32886.63
5009,619753.125953,2026-09-06T22:01:32.101856+00:00,32166.60,60000.00,32887.28
5010,619753.165992,2026-09-06T22:01:32.141886+00:00,32167.44,60000.00,32888.11
5011,619753.206026,2026-09-06T22:01:32.182148+00:00,32168.26,60000.00,32888.99
5012,619753.246038,2026-09-06T22:01:32.222140+00:00,32169.36,60000.00,32889.99
5013,619753.286049,2026-09-06T22:01:32.262192+00:00,32170.33,60000.00,32890.99
5014,619753.325977,2026-09-06T22:01:32.301869+00:00,32171.49,60000.00,32892.07
5015,619753.366005,2026-09-06T22:01:32.341905+00:00,32172.45,60000.00,32893.06
5016,619753.405952,2026-09-06T22:01:32.381840+00:00,32172.99,60000.00,32893.68
5017,619753.445955,2026-09-06T22:01:32.421856+00:00,32173.34,60000.00,32894.15
5018,619753.485952,2026-09-06T22:01:32.461839+00:00,32172.66,60000.00,32893.48
5019,619753.526135,2026-09-06T22:01:32.502311+00:00,32172.09,60000.00,32893.00
5020,619753.566070,2026-09-06T22:01:32.542168+00:00,32171.42,60000.00,32892.39
5021,619753.606030,2026-09-06T22:01:32.582186+00:00,32171.72,60000.00,32892.70
5022,619753.645999,2026-09-06T22:01:32.621900+00:00,32172.09,60000.00,32892.89
5023,619753.685981,2026-09-06T22:01:32.661881+00:00,32173.06,60000.00,32893.69
5024,619753.726036,2026-09-06T22:01:32.702142+00:00,32173.25,60000.00,32893.92
5025,619753.766089,2026-09-06T22:01:32.742255+00:00,32172.65,60000.00,32893.41
5026,619753.806046,2026-09-06T22:01:32.782142+00:00,32171.64,60000.00,32892.33
5027,619753.845956,2026-09-06T22:01:32.821847+00:00,32170.50,60000.00,32891.25
5028,619753.885991,2026-09-06T22:01:32.861884+00:00,32170.28,60000.00,32891.10
5029,619753.925979,2026-09-06T22:01:32.901872+00:00,32170.25,60000.00,32890.93
5030,619753.966008,2026-09-06T22:01:32.941895+00:00,32170.41,60000.00,32891.02
5031,619754.005995,2026-09-06T22:01:32.981887+00:00,32170.51,60000.00,32891.25
5032,619754.046097,2026-09-06T22:01:33.022184+00:00,32170.50,60000.00,32891.39
5033,619754.086046,2026-09-06T22:01:33.062155+00:00,32171.21,60000.00,32892.14
5034,619754.126028,2026-09-06T22:01:33.102130+00:00,32172.14,60000.00,32893.09
5035,619754.166022,2026-09-06T22:01:33.141916+00:00,32172.82,60000.00,32893.67
5036,619754.205962,2026-09-06T22:01:33.181847+00:00,32172.96,60000.00,32893.78
5037,619754.246042,2026-09-06T22:01:33.222158+00:00,32172.07,60000.00,32892.71
5038,619754.286059,2026-09-06T22:01:33.262150+00:00,32171.16,60000.00,32891.89
5039,619754.326071,2026-09-06T22:01:33.302223+00:00,32169.42,60000.00,32890.40
5040,619754.365965,2026-09-06T22:01:33.341982+00:00,32167.74,60000.00,32888.88
5041,619754.405965,2026-09-06T22:01:33.381854+00:00,32166.32,60000.00,32887.48
5042,619754.446049,2026-09-06T22:01:33.422143+00:00,32165.48,60000.00,32886.64
5043,619754.486049,2026-09-06T22:01:33.462169+00:00,32164.72,60000.00,32885.88
5044,619754.526194,2026-09-06T22:01:33.502294+00:00,32164.01,60000.00,32885.04
5045,619754.565978,2026-09-06T22:01:33.541883+00:00,32163.60,60000.00,32884.54
5046,619754.605967,2026-09-06T22:01:33.581849+00:00,32163.71,60000.00,32884.59
5047,619754.645955,2026-09-06T22:01:33.621844+00:00,32163.96,60000.00,32884.95
5048,619754.685955,2026-09-06T22:01:33.661835+00:00,32164.70,60000.00,32885.65
5049,619754.725949,2026-09-06T22:01:33.701840+00:00,32165.11,60000.00,32886.09
5050,619754.766068,2026-09-06T22:01:33.742163+00:00,32164.87,60000.00,32885.75
5051,619754.806028,2026-09-06T22:01:33.782135+00:00,32164.58,60000.00,32885.41
5052,619754.846032,2026-09-06T22:01:33.822120+00:00,32164.24,60000.00,32885.06
5053,619754.885977,2026-09-06T22:01:33.861869+00:00,32163.07,60000.00,32883.98
5054,619754.925998,2026-09-06T22:01:33.901877+00:00,32161.98,60000.00,32883.10
5055,619754.966034,2026-09-06T22:01:33.942177+00:00,32161.40,60000.00,32882.53
5056,619755.006048,2026-09-06T22:01:33.982138+00:00,32160.74,60000.00,32882.05
5057,619755.046083,2026-09-06T22:01:34.022219+00:00,32160.41,60000.00,32881.68
5058,619755.085987,2026-09-06T22:01:34.061869+00:00,32160.52,60000.00,32881.68
5059,619755.125975,2026-09-06T22:01:34.101861+00:00,32160.79,60000.00,32881.90
5060,619755.166114,2026-09-06T22:01:34.142201+00:00,32161.13,60000.00,32882.39
5061,619755.206076,2026-09-06T22:01:34.182177+00:00,32161.46,60000.00,32882.63
5062,619755.246058,2026-09-06T22:01:34.222149+00:00,32161.71,60000.00,32882.92
5063,619755.285990,2026-09-06T22:01:34.261882+00:00,32161.61,60000.00,32882.69
5064,619755.325991,2026-09-06T22:01:34.301874+00:00,32161.65,60000.00,32882.68
5065,619755.366003,2026-09-06T22:01:34.341924+00:00,32161.67,60000.00,32882.71
5066,619755.405970,2026-09-06T22:01:34.381858+00:00,32162.15,60000.00,32883.28
5067,619755.446002,2026-09-06T22:01:34.421887+00:00,32162.61,60000.00,32883.71
5068,619755.485973,2026-09-06T22:01:34.461850+00:00,32163.17,60000.00,32884.22
5069,619755.526015,2026-09-06T22:01:34.501901+00:00,32163.93,60000.00,32885.03
5070,619755.565983,2026-09-06T22:01:34.541863+00:00,32165.07,60000.00,32886.20
5071,619755.605978,2026-09-06T22:01:34.581869+00:00,32166.69,60000.00,32887.66
5072,619755.645982,2026-09-06T22:01:34.621863+00:00,32167.74,60000.00,32888.77
5073,619755.686001,2026-09-06T22:01:34.661893+00:00,32168.22,60000.00,32889.27
5074,619755.725977,2026-09-06T22:01:34.701857+00:00,32168.85,60000.00,32889.89
5075,619755.765984,2026-09-06T22:01:34.741868+00:00,32169.22,60000.00,32890.25
5076,619755.805980,2026-09-06T22:01:34.781847+00:00,32169.76,60000.00,32890.81
5077,619755.846016,2026-09-06T22:01:34.821914+00:00,32170.03,60000.00,32891.00
5078,619755.886146,2026-09-06T22:01:34.862238+00:00,32170.72,60000.00,32891.76
5079,619755.926043,2026-09-06T22:01:34.902194+00:00,32171.22,60000.00,32892.11
5080,619755.966124,2026-09-06T22:01:34.942214+00:00,32171.16,60000.00,32892.02
5081,619756.005986,2026-09-06T22:01:34.981875+00:00,32170.20,60000.00,32891.08
5082,619756.045978,2026-09-06T22:01:35.021854+00:00,32169.50,60000.00,32890.33
5083,619756.086050,2026-09-06T22:01:35.062187+00:00,32168.58,60000.00,32889.43
5084,619756.126059,2026-09-06T22:01:35.102146+00:00,32167.53,60000.00,32888.44
5085,619756.166074,2026-09-06T22:01:35.142177+00:00,32166.48,60000.00,32887.42
5086,619756.206009,2026-09-06T22:01:35.181892+00:00,32165.40,60000.00,32886.35
5087,619756.245996,2026-09-06T22:01:35.221882+00:00,32164.40,60000.00,32885.42
5088,619756.285997,2026-09-06T22:01:35.261870+00:00,32163.82,60000.00,32884.87
5089,619756.326063,2026-09-06T22:01:35.301948+00:00,32163.92,60000.00,32884.97
5090,619756.365982,2026-09-06T22:01:35.342005+00:00,32164.16,60000.00,32885.12
5091,619756.406031,2026-09-06T22:01:35.382172+00:00,32164.21,60000.00,32885.09
5092,619756.446051,2026-09-06T22:01:35.422131+00:00,32163.74,60000.00,32884.60
5093,619756.486062,2026-09-06T22:01:35.462201+00:00,32163.92,60000.00,32884.83
5094,619756.525996,2026-09-06T22:01:35.501881+00:00,32164.09,60000.00,32885.02
5095,619756.565981,2026-09-06T22:01:35.541868+00:00,32164.19,60000.00,32885.08
5096,619756.605979,2026-09-06T22:01:35.581857+00:00,32164.63,60000.00,32885.49
5097,619756.645978,2026-09-06T22:01:35.621867+00:00,32165.59,60000.00,32886.60
5098,619756.685969,2026-09-06T22:01:35.661844+00:00,32165.72,60000.00,32886.77
5099,619756.725978,2026-09-06T22:01:35.701857+00:00,32166.53,60000.00,32887.59
5100,619756.765982,2026-09-06T22:01:35.741852+00:00,32167.23,60000.00,32888.04
5101,619756.805979,2026-09-06T22:01:35.781868+00:00,32167.26,60000.00,32888.07
5102,619756.845970,2026-09-06T22:01:35.821848+00:00,32167.28,60000.00,32888.22
5103,619756.885981,2026-09-06T22:01:35.861868+00:00,32166.88,60000.00,32887.72
5104,619756.926006,2026-09-06T22:01:35.901882+00:00,32166.11,60000.00,32886.98
5105,619756.966001,2026-09-06T22:01:35.941882+00:00,32165.33,60000.00,32886.20
5106,619757.005990,2026-09-06T22:01:35.981863+00:00,32164.58,60000.00,32885.38
5107,619757.045980,2026-09-06T22:01:36.021851+00:00,32163.16,60000.00,32884.06
5108,619757.085988,2026-09-06T22:01:36.061855+00:00,32161.70,60000.00,32882.54
5109,619757.126108,2026-09-06T22:01:36.102248+00:00,32160.98,60000.00,32881.81
5110,619757.166134,2026-09-06T22:01:36.142223+00:00,32160.68,60000.00,32881.50
5111,619757.206096,2026-09-06T22:01:36.182237+00:00,32160.79,60000.00,32881.77
5112,619757.245994,2026-09-06T22:01:36.221864+00:00,32160.89,60000.00,32881.73
5113,619757.286013,2026-09-06T22:01:36.261891+00:00,32160.91,60000.00,32881.79
5114,619757.326074,2026-09-06T22:01:36.302155+00:00,32160.80,60000.00,32881.66
5115,619757.366078,2026-09-06T22:01:36.342355+00:00,32160.80,60000.00,32881.66
5116,619757.406143,2026-09-06T22:01:36.382228+00:00,32160.19,60000.00,32881.01
5117,619757.446082,2026-09-06T22:01:36.422010+00:00,32159.81,60000.00,32880.60
5118,619757.485992,2026-09-06T22:01:36.461857+00:00,32160.46,60000.00,32881.23
5119,619757.526018,2026-09-06T22:01:36.501897+00:00,32161.17,60000.00,32881.61
5120,619757.566011,2026-09-06T22:01:36.541877+00:00,32161.83,60000.00,32881.77
5121,619757.606000,2026-09-06T22:01:36.581885+00:00,32162.59,60000.00,32882.47
